t_alarm_sec,lat,lng,dt_to_launch,dt_to_completion,dt_to_poa,base,dist
2018-10-28T08:12:22Z,50.525783,10.614796,282,5100,820,1,0.13764041813726013
2018-10-28T08:31:19Z,50.319662,11.037326,153,5840,1049,2,0.0885856902665415
2018-10-28T08:42:54Z,50.468572,10.83811,140,4012,763,1,0.09354726764582678
2018-10-28T09:24:00Z,50.292772,10.939199,176,2281,674,3,0.039859824196802056
2018-10-28T09:39:38Z,50.263969,10.887042000000001,174,3207,529,3,0.03829024320893721
2018-10-28T09:45:23Z,50.536632,10.500179,86,8160,2148,1,0.25249244635236157
2018-10-28T10:07:27Z,50.355857,11.043187,71,6214,663,2,0.06175533513794428
2018-10-28T10:39:24Z,50.471138,10.779626,171,2732,633,1,0.04136078964429749
2018-10-28T10:48:46Z,50.521564,10.644872,157,6404,993,1,0.10731683223055005
2018-10-28T10:53:25Z,50.374373,11.212472,41,2604,1254,2,0.21401190133494913
2018-10-28T10:56:46Z,50.379473,11.080475,0,6480,408,2,0.08305169085575578
2018-10-28T11:30:11Z,50.537404,10.578617999999999,43,2992,814,1,0.17541621686720016
2018-10-28T11:33:59Z,50.402671,10.719266000000001,110,2679,988,1,0.10206621868669537
2018-10-28T12:51:10Z,50.514381,10.681306,142,2008,559,1,0.0701831802998418
2018-10-28T13:33:49Z,50.353072,11.034117,45,1078,299,2,0.058019021648077825
2018-10-28T13:51:22Z,50.511423,10.687449,81,2399,939,1,0.06358547420598439
2018-10-28T14:25:47Z,50.386657,11.050275,22,4438,262,2,0.0520154907119013
2018-10-28T14:31:44Z,50.438002,10.818138000000001,86,1753,890,1,0.09212241338567118
2018-10-28T14:38:55Z,50.507059,10.619487,290,3384,593,1,0.13070375912727267
2018-10-28T15:16:28Z,50.363645,11.094564,0,4276,470,2,0.10131157940235679
2018-10-28T15:31:08Z,50.465279,10.598506,73,3031,912,1,0.15542194142719906
2018-10-28T15:53:53Z,50.411439,11.151954,111,3714,815,2,0.1523839520323582
2018-10-28T16:37:42Z,50.499955,10.629038999999999,219,2793,955,1,0.12096100837046743
2018-10-28T16:48:55Z,50.371591,11.20396,42,2524,1027,2,0.20592899961151645
2018-10-28T16:58:11Z,50.290113,10.942404,136,1686,1169,3,0.04354138244245277
2018-10-28T17:00:10Z,50.420322,10.802863,79,3304,1181,1,0.09561945645631037
2018-10-28T17:17:11Z,50.513129,10.64919,23,4012,835,1,0.10166133355902732
2018-10-28T17:30:43Z,50.520081,10.606770000000001,394,1187,696,1,0.14463083855457534
2018-10-28T17:41:11Z,50.469233,10.587995,215,3315,1049,1,0.16490066195743436
2018-10-28T17:43:26Z,50.452795,10.831657,37,4974,424,1,0.09431955085770821
2018-10-28T18:07:38Z,50.45815,10.714502,96,6960,384,1,0.0548774134230081
2018-10-28T18:21:07Z,50.36111,11.035042,106,3476,188,2,0.05234858034369424
2018-10-28T19:20:12Z,50.389723,10.717116,27,1920,616,1,0.11507551514114862
2018-10-28T19:22:49Z,50.304075,11.050235,42,6420,582,2,0.10828278187228241
2018-10-28T19:57:20Z,50.516379,10.554107,139,6480,1062,1,0.19657654766019259
2018-10-28T21:13:59Z,50.25043,11.050507,57,6838,1150,2,0.15786748224064098
2018-10-28T21:16:54Z,50.510179,10.629259000000001,75,2254,1618,1,0.1211693076731882
2018-10-28T21:37:00Z,50.312161,10.871153,37,3479,536,3,0.03130557985408017
2018-10-28T21:50:25Z,50.289037,11.055165,36,4320,1113,2,0.12391918573812391
2018-10-28T21:57:59Z,50.54042,10.584610999999999,134,2422,1439,1,0.17025656439914488
2018-10-28T22:06:37Z,50.372705,11.063967,63,8520,726,2,0.06954706402142165
2018-10-28T22:52:10Z,50.316563,11.051522,11,3542,811,2,0.0980624772938122
2018-10-28T22:58:55Z,50.417228,11.163915,190,3494,909,2,0.16481787284454286
2018-10-28T23:03:55Z,50.500079,10.718426000000001,102,4376,172,1,0.03157409883116133
2018-10-28T23:22:35Z,50.392391,10.725187,73,2191,543,1,0.11043270281035074
2018-10-29T00:45:31Z,50.512666,10.670928,168,3926,1680,1,0.08008001461038877
2018-10-29T01:40:28Z,50.417754,11.140377,60,3216,1632,2,0.1414952530829228
2018-10-29T02:32:47Z,50.395429,10.636687,90,1562,1243,1,0.15419121249280046
2018-10-29T03:39:57Z,50.550056,10.535577,59,2715,1095,1,0.22018816059225302
2018-10-29T04:14:00Z,50.320674,11.029007,75,6207,468,2,0.08446312997397316
2018-10-29T04:27:44Z,50.483508,10.555509,159,7680,1083,1,0.19518897290830675
2018-10-29T05:06:59Z,50.387685,11.062506,31,840,372,2,0.06370760755985214
2018-10-29T06:40:38Z,50.406589,10.7456,234,3206,1759,1,0.09351457063474444
2018-10-29T07:58:58Z,50.491775,10.721155,139,5820,207,1,0.029994743706190857
2018-10-29T08:46:40Z,50.512742,10.570371999999999,120,3013,1172,1,0.18007936291535587
2018-10-29T09:04:00Z,50.389192,11.073448,176,2096,711,2,0.07423894913049393
2018-10-29T09:17:00Z,50.261865,10.837004,289,2241,900,3,0.07363948832657496
2018-10-29T11:02:38Z,50.426143,11.168521,49,1560,1364,2,0.17053675231456794
2018-10-29T11:07:28Z,50.509459,10.514201,15,4860,1080,1,0.23598864608705233
2018-10-29T11:28:16Z,50.504214,10.702415,17,1698,393,1,0.04777122586871679
2018-10-29T12:11:49Z,50.245589,10.824201,257,2854,1534,3,0.09330619123080425
2018-10-29T12:14:07Z,50.544697,10.584408,124,4813,1099,1,0.17151831468679957
2018-10-29T12:38:46Z,50.493004,10.625975,41,5400,818,1,0.12422215841386719
2018-10-29T13:15:43Z,50.548552,10.531883,212,11940,1388,1,0.22345541477663916
2018-10-29T13:48:06Z,50.522503,10.606601000000001,40,3455,1342,1,0.14515391214155976
2018-10-29T14:14:22Z,50.526314,10.662811999999999,22,2760,878,1,0.0910723555202135
2018-10-29T14:41:54Z,50.337295,11.036687,88,5403,332,2,0.07264883339737936
2018-10-29T14:47:33Z,50.26314,10.956738999999999,368,4881,687,3,0.06766072509957036
2018-10-29T15:21:33Z,50.38742,11.133987,114,3626,644,2,0.1345762704528545
2018-10-29T15:29:00Z,50.510274,10.656058,143,4153,393,1,0.09450213986995262
2018-10-29T15:36:54Z,50.540583,10.584071999999999,92,3012,1645,1,0.17081885455944307
2018-10-29T15:37:30Z,50.455769,10.609471,92,2773,776,1,0.14732542618978073
2018-10-29T15:49:59Z,50.52822,10.671182,180,2674,383,1,0.08371765359826962
2018-10-29T16:01:46Z,50.414275,10.717154,60,4835,1115,1,0.0918021532481638
2018-10-29T16:07:38Z,50.461958,10.702598,81,8066,1423,1,0.06077946501903242
2018-10-29T16:18:31Z,50.30461,11.036706,78,5124,521,2,0.10220852477166667
2018-10-29T16:27:35Z,50.314029,10.982481,218,3050,741,3,0.08366557357718855
2018-10-29T16:43:31Z,50.405375,10.711725000000001,99,3583,613,1,0.10207284776080278
2018-10-29T17:12:59Z,50.424859,10.497734999999999,57,3693,2115,1,0.263218160669056
2018-10-29T17:21:59Z,50.415537,11.045436,7,1342,328,2,0.048019042733066876
2018-10-29T18:04:41Z,50.514883,10.736916,105,4055,400,1,0.019816527067069697
2018-10-29T18:47:44Z,50.297804,10.948663,107,4446,232,3,0.048712523902995804
2018-10-29T18:49:14Z,50.329209,11.118965,28,2319,599,2,0.1384342331433949
2018-10-29T19:25:34Z,50.304178,10.981588,204,3436,449,3,0.08169490454122598
2018-10-29T19:28:10Z,50.37948,11.073668,26,2456,1022,2,0.07647250894275569
2018-10-29T19:38:06Z,50.469828,10.603828,52,2999,622,1,0.14925348628424065
2018-10-29T19:38:37Z,50.452695,10.867939,46,2340,811,1,0.12707230518881796
2018-10-29T19:55:32Z,50.520871,10.653109,102,3611,1051,1,0.09911339224342929
2018-10-29T20:11:23Z,50.481737,10.703112,12,4980,436,1,0.050319198254739995
2018-10-29T20:12:18Z,50.307419,11.063202,85,4912,514,2,0.11209698642246915
2018-10-29T20:35:42Z,50.538837,10.576757,120,5569,1263,1,0.17754281066266764
2018-10-29T20:41:50Z,50.522888,10.574403,100,4277,842,1,0.17708237335488816
2018-10-29T20:46:23Z,50.38971,11.050564,109,1755,423,2,0.051600408874348205
2018-10-29T21:49:25Z,50.321332,10.892999,234,2427,454,3,0.02245146376074516
2018-10-29T22:37:34Z,50.425235,10.753711,0,2880,576,1,0.07485704206018222
2018-10-29T22:48:39Z,50.445036,10.805775,122,4367,604,1,0.07830639770159185
2018-10-29T23:04:02Z,50.529357,10.651684,120,1370,540,1,0.1026054058273732
2018-10-29T23:16:00Z,50.376868,11.148912,149,2050,774,2,0.15069795343003048
2018-10-30T00:04:38Z,50.521654,10.621611,180,2702,634,1,0.13020226970755924
2018-10-30T01:57:01Z,50.425422,10.461863000000001,113,1067,1570,1,0.29763200240061516
2018-10-30T02:11:08Z,50.379993,11.051376,105,1695,191,2,0.05513414028530714
2018-10-30T02:47:04Z,50.491125,10.597546000000001,21,956,740,1,0.15271210738183033
2018-10-30T03:56:01Z,50.547499,10.513423,72,7560,1226,1,0.24129822197853099
2018-10-30T06:03:07Z,50.32281,10.899829,153,6000,575,3,0.022810640959867602
2018-10-30T06:52:53Z,50.398723,11.043279,68,4020,561,2,0.04329783562719978
2018-10-30T07:03:59Z,50.503463000000004,10.69326,79,4784,1256,1,0.056845580030464776
2018-10-30T07:45:35Z,50.508975,10.553422000000001,67,2321,831,1,0.19678277543778958
2018-10-30T08:57:17Z,50.302065,10.981522,286,6542,487,3,0.08154814963565973
2018-10-30T09:02:55Z,50.398545,10.856787,203,7463,1169,3,0.10760334750369181
2018-10-30T09:11:49Z,50.497545,10.549404,105,-665,1977,1,0.20061102223208063
2018-10-30T10:04:59Z,50.507948,10.622364000000001,103,8153,690,1,0.12788322485767914
2018-10-30T10:14:30Z,50.3172,10.898181000000001,143,5566,231,3,0.017295917466271783
2018-10-30T10:23:03Z,50.388985,11.057918,375,2910,457,2,0.05895612732363026
2018-10-30T11:17:44Z,50.419796,10.907844,95,3740,537,2,0.09425820893694001
2018-10-30T11:36:01Z,50.365591,11.088717,19,2820,653,2,0.09515611052370683
2018-10-30T11:46:59Z,50.29815,10.892002999999999,214,3060,279,3,0.008208197670622489
2018-10-30T12:22:21Z,50.472591,10.79899,50,5080,983,1,0.05613620383495766
2018-10-30T13:05:00Z,50.291705,10.94267,210,3996,313,3,0.043468792541315075
2018-10-30T13:11:02Z,50.274713,11.073004,70,4087,1294,2,0.14500488400395317
2018-10-30T13:12:33Z,50.302153,10.874061000000001,85,8040,335,3,0.026028198746743145
2018-10-30T13:14:56Z,50.29729,11.045893,60,2700,1203,2,0.1124967179476821
2018-10-30T13:44:06Z,50.481992,10.703337000000001,244,3345,310,1,0.05001723336011251
2018-10-30T13:44:45Z,50.456893,10.919172,148,1972,581,2,0.0988432042833513
2018-10-30T14:50:10Z,50.551997,10.634856,120,1357,857,1,0.12634013117374934
2018-10-30T15:17:11Z,50.335844,11.063038,1039,2621,1105,2,0.08994321419651229
2018-10-30T15:20:44Z,50.542751,10.580901,960,3561,1332,1,0.17441937908959532
2018-10-30T15:33:20Z,50.395943,11.138519,217,2586,1086,2,0.13857839878566972
2018-10-30T15:39:58Z,50.501441,10.705162999999999,129,4828,217,1,0.044860149910584346
2018-10-30T15:50:54Z,50.51077,10.517928000000001,154,2199,1459,1,0.23232177272911686
2018-10-30T15:51:33Z,50.511957,10.619206,121,4664,815,1,0.1313394087279215
2018-10-30T16:32:24Z,50.503712,10.55059,180,4200,1741,1,0.1994445462879347
2018-10-30T16:46:52Z,50.462257,10.757225,84,8640,812,1,0.038428305635298615
2018-10-30T16:50:00Z,50.315751,10.890494,311,4020,751,3,0.018397229057661144
2018-10-30T17:01:56Z,50.292875,10.939668000000001,217,3971,252,3,0.040302801999364556
2018-10-30T17:07:34Z,50.503247,10.545687000000001,81,4619,1440,1,0.2043387994924107
2018-10-30T17:16:59Z,50.245598,10.822493,210,1980,516,3,0.0946937836027248
2018-10-30T17:35:20Z,50.401837,11.138507,217,2121,1025,2,0.13851918140820849
2018-10-30T17:56:47Z,50.419358,11.082131,46,9424,445,2,0.08438147501081159
2018-10-30T18:14:01Z,50.491083,10.552375,272,3300,1165,1,0.19782606884331522
2018-10-30T18:17:46Z,50.408987,10.705797,77,3900,879,1,0.10117940194525443
2018-10-30T18:55:18Z,50.466763,10.758829,78,5353,368,1,0.03438967010600698
2018-10-30T19:41:08Z,50.345598,11.033393,5,3172,1012,2,0.06383314227734357
2018-10-30T20:08:41Z,50.382846,11.123759,186,4620,708,2,0.12494218581808092
2018-10-30T20:30:59Z,50.498809,10.631256,170,4800,561,1,0.11874997270315427
2018-10-30T21:23:38Z,50.327101,11.027452,106,5770,946,2,0.07789657569495566
2018-10-30T21:23:54Z,50.298387,10.928142000000001,352,5914,782,3,0.028188187827528757
2018-10-30T21:46:49Z,50.514104,10.681286,180,2321,1292,1,0.07014653670709683
2018-10-30T22:06:59Z,50.305822,10.853487999999999,184,-609,337,3,0.046874959498651066
2018-10-30T22:33:00Z,50.401344,11.088673,27,1998,666,2,0.08868318479283438
2018-10-31T02:09:19Z,50.506738,10.618592,120,4605,851,1,0.13158063348380752
2018-10-31T02:33:09Z,50.378486,11.050115,138,4876,186,2,0.05453774308678193
2018-10-31T02:45:16Z,50.282186,10.951429000000001,128,3028,1220,3,0.05442683747012918
2018-10-31T03:17:06Z,50.413032,11.034525,37,4277,245,2,0.0369026916227
2018-10-31T03:26:22Z,50.260446,10.939972000000001,258,6051,777,3,0.056234150655982015
2018-10-31T08:04:09Z,50.415148,11.144558,319,3600,872,2,0.14534950040505848
2018-10-31T08:25:06Z,50.390541,11.056396,134,2302,262,2,0.05718375203674494
2018-10-31T08:28:27Z,50.279039,10.950566,156,5694,404,3,0.05473832183214955
2018-10-31T08:30:58Z,50.346699,11.164292,60,3505,779,2,0.1727219090474617
2018-10-31T08:45:06Z,50.323888,10.974532,149,4927,587,3,0.07826656737074851
2018-10-31T08:45:59Z,50.476785,10.813949000000001,210,2434,1048,1,0.06803242481346772
2018-10-31T09:00:25Z,50.538242,10.506571000000001,87,4620,1108,1,0.24641454625285267
2018-10-31T09:52:22Z,50.540574,10.584116999999999,931,2241,1248,1,0.17077300478998503
2018-10-31T10:19:51Z,50.398882,11.178343,95,4056,726,2,0.17834650423543483
2018-10-31T10:21:36Z,50.562152,10.625322,60,5640,831,1,0.13931071311280963
2018-10-31T10:25:00Z,50.319204,10.899517,165,5760,411,3,0.01921007300871284
2018-10-31T10:29:31Z,50.553645,10.537877,28,2997,1474,1,0.21880117265225146
2018-10-31T10:31:02Z,50.519767,10.692756,100,5520,397,1,0.06056079445482985
2018-10-31T10:36:20Z,50.459813,10.758804999999999,117,2355,338,1,0.04114028432084819
2018-10-31T11:14:46Z,50.404436,10.424839,86,4457,2164,1,0.3389131954011238
2018-10-31T11:14:59Z,50.550477,10.526848000000001,23,2784,1028,1,0.22878973454462417
2018-10-31T11:15:42Z,50.300726,10.98622,230,1658,1443,3,0.08622305652202224
2018-10-31T12:03:59Z,50.473705,10.554046,42,4319,1216,1,0.197710387033661
2018-10-31T12:09:31Z,50.546212,10.519542999999999,69,3122,1234,1,0.23504462936429818
2018-10-31T12:28:58Z,50.451183,10.879504,72,2173,856,2,0.1309159482454296
2018-10-31T13:21:53Z,50.557021,10.623175,113,2519,618,1,0.13905385671026863
2018-10-31T13:33:59Z,50.494721,10.560153,143,2929,1125,1,0.18992038134439426
2018-10-31T14:10:08Z,50.493736,10.577745,8,4701,835,1,0.17236885658668144
2018-10-31T14:21:14Z,50.547183,10.565922,84,6246,1107,1,0.19002880195643904
2018-10-31T14:43:59Z,50.360507,11.104794,111,6480,722,2,0.11198874713559408
2018-10-31T15:01:04Z,50.555232,10.625612,120,3393,812,1,0.13609903882099814
2018-10-31T15:13:55Z,50.378106,11.056872,120,2318,665,2,0.060940722181476135
2018-10-31T15:27:52Z,50.49573,10.593903000000001,52,2975,889,1,0.1561553915463686
2018-10-31T15:38:59Z,50.545417,10.517551000000001,29,5797,1172,1,0.2368443402110331
2018-10-31T15:59:08Z,50.538127,10.50844,76,4307,1377,1,0.24455040733762867
2018-10-31T16:21:33Z,50.434805,10.522986,94,3742,2306,1,0.23619005953045652
2018-10-31T16:24:59Z,50.44777,10.884999,82,3348,1429,2,0.12452792016652275
2018-10-31T17:01:48Z,50.528143,10.630777,60,3599,746,1,0.12249960072587979
2018-10-31T17:16:52Z,50.505056,10.708758,184,3201,981,1,0.04155076052252317
2018-10-31T17:22:27Z,50.53525,10.505362,71,3019,1040,1,0.2471645475063119
2018-10-31T17:33:48Z,50.436343,10.723905,40,3127,931,1,0.06879798451989624
2018-10-31T17:48:57Z,50.321869,11.040318,173,2329,403,2,0.08792038606034318
2018-10-31T17:59:58Z,50.311619,10.921305,155,4375,416,3,0.024267348145194385
2018-10-31T18:15:02Z,50.491259,10.586027999999999,379,5933,916,1,0.1642048168142469
2018-10-31T20:08:00Z,50.511475,10.69349,116,5428,1059,1,0.05766329616835885
2018-10-31T20:48:00Z,50.542445,10.526047,144,6900,999,1,0.2279397381634014
2018-10-31T20:56:00Z,50.364567,11.080356,123,2614,682,2,0.08782131987735009
2018-10-31T21:19:36Z,50.320202,10.976755,220,3616,420,3,0.07936907980441908
2018-10-31T21:44:08Z,50.513501,10.761296,30,2322,286,1,0.01760331267119743
2018-10-31T21:46:27Z,50.516985,10.645828999999999,145,3780,918,1,0.10554661276421963
2018-10-31T21:50:26Z,50.308,10.937866,151,4603,205,3,0.03870185985195013
2018-10-31T23:03:09Z,50.308375,10.875989,158,3971,167,3,0.025429682381028766
2018-10-31T23:18:19Z,50.54495,10.578555,18,5646,1079,1,0.17723964151678964
2018-10-31T23:20:40Z,50.381611,11.139693,22,3449,622,2,0.14089815318165033
2018-10-31T23:39:45Z,50.317332,11.05849,53,3899,482,2,0.1012673606054774
2018-11-01T00:27:36Z,50.550879,10.630979,60,3423,1004,1,0.12943983576163948
2018-11-01T03:33:21Z,50.50981,10.542621,124,5438,1047,1,0.20761089986077283
2018-11-01T05:34:13Z,50.503934,10.696309,96,3515,566,1,0.05383493138288626
2018-11-01T07:49:53Z,50.348573,10.749239,69,2892,639,1,0.15142891219974955
2018-11-01T08:54:51Z,50.389714,10.717194,106,1736,614,1,0.11506187653606435
2018-11-01T08:56:27Z,50.46608,10.575234,73,3001,819,1,0.17802730452377277
2018-11-01T09:20:00Z,50.254157,10.953561,256,2099,561,3,0.07050078985373018
2018-11-01T09:36:00Z,50.321611,10.925514,151,3271,866,3,0.03343649977195535
2018-11-01T09:46:06Z,50.369623,11.217158,10,5962,1427,2,0.2192723400089484
2018-11-01T10:08:47Z,50.459677,10.783976,86,2519,323,1,0.05272867251315931
2018-11-01T10:12:00Z,50.379709,11.055244,124,6147,342,2,0.05885256338512384
2018-11-01T10:15:47Z,50.542726,10.534365000000001,178,1739,967,1,0.21982712366994134
2018-11-01T10:16:52Z,50.538467,10.576445,175,4380,807,1,0.177766836372817
2018-11-01T10:54:41Z,50.402915,11.144064,93,3087,581,2,0.14409348812836778
2018-11-01T11:13:19Z,50.408793,11.048444,74,2755,378,2,0.04923553579479021
2018-11-01T11:18:51Z,50.402494,11.049826,105,4130,334,2,0.049888378526465875
2018-11-01T11:36:14Z,50.492497,10.633216000000001,16,5439,2187,1,0.11702477372334368
2018-11-01T11:48:23Z,50.464299,10.784478,183,6908,294,1,0.04963158152829931
2018-11-01T12:44:40Z,50.367345,11.210582,66,1603,1486,2,0.21309886848362217
2018-11-01T13:40:48Z,50.313746,10.945349,214,3480,920,3,0.047386541517609376
2018-11-01T13:56:48Z,50.327046,10.959008,176,3466,340,3,0.06491094037217728
2018-11-01T14:18:19Z,50.417452,11.170866,67,6090,895,2,0.17175494828388502
2018-11-01T14:29:23Z,50.447574,11.019231,72,5953,606,2,0.05131390490890754
2018-11-01T14:44:10Z,50.332563,11.065376,84,498,673,2,0.09392427984818318
2018-11-01T14:46:35Z,50.396408,11.136092,125,2770,732,2,0.13613939520946863
2018-11-01T14:56:17Z,50.475249,10.537632,148,4560,1166,1,0.21380547098940184
2018-11-01T16:01:35Z,50.499416,10.555939,120,2752,755,1,0.1940618787320164
2018-11-01T16:28:27Z,50.544424,10.539573,60,3900,996,1,0.21506513921368017
2018-11-01T16:29:35Z,50.543005,10.573554999999999,60,9766,700,1,0.18161020910180256
2018-11-01T16:40:01Z,50.496761,10.561046000000001,82,3829,977,1,0.18898175900599404
2018-11-01T16:52:26Z,50.486094,10.555881,89,2567,1538,1,0.1946164509927159
2018-11-01T17:11:23Z,50.326684,11.059922,59,-761,767,2,0.09468834109857345
2018-11-01T17:13:56Z,50.47274,10.606295,60,6818,556,1,0.1462676814098046
2018-11-01T17:14:24Z,50.426981,11.167273,31,4565,1347,2,0.1694350344232263
2018-11-01T17:28:00Z,50.377052,11.080158,91,1016,716,2,0.08337814862420558
2018-11-01T17:36:52Z,50.375987,11.088129,100,1940,856,2,0.09134191157404083
2018-11-01T18:03:42Z,50.399165000000004,10.524682,141,2861,1134,1,0.24685197659528502
2018-11-01T18:22:23Z,50.56071,10.535647,57,3334,898,1,0.2227844534724083
2018-11-01T18:39:56Z,50.481214,10.721241,40,4475,823,1,0.03435103895080902
2018-11-01T18:48:03Z,50.498037,10.562577000000001,60,4386,1087,1,0.1874332795903642
2018-11-01T19:56:22Z,50.436884,10.830473,41,2820,689,1,0.10227185920379094
2018-11-01T20:11:00Z,50.46589,10.572361,146,4451,975,1,0.1808842348603095
2018-11-01T20:20:58Z,50.476308,10.539962,178,2616,1249,1,0.21136998913753155
2018-11-01T20:26:54Z,50.488909,10.755227,51,3185,625,1,0.012260987317504466
2018-11-01T20:58:24Z,50.509482,10.733877,33,3438,98,1,0.01870453028012147
2018-11-01T21:02:32Z,50.443067,10.787956000000001,76,5160,537,1,0.06842532005771096
2018-11-01T21:06:59Z,50.488999,10.587997999999999,48,4674,1209,1,0.16237509046956788
2018-11-01T22:26:48Z,50.415264,11.049196,42,3780,773,2,0.05150957301317963
2018-11-01T22:54:24Z,50.485781,10.595822,306,3840,654,1,0.15483228230895488
2018-11-01T23:00:54Z,50.530563,10.659465,120,2631,1735,1,0.09555460843936253
2018-11-01T23:15:59Z,50.547565,10.540965,92,5820,1056,1,0.21437831151961226
2018-11-01T23:51:16Z,50.391471,10.703353,76,6025,573,1,0.11812910924069225
2018-11-02T00:02:00Z,50.492823,10.577376000000001,84,3487,903,1,0.1727731307379699
2018-11-02T00:18:18Z,50.553885,10.549700999999999,388,3700,1509,1,0.207420545332425
2018-11-02T00:19:03Z,50.495991,10.730103,15,670,329,1,0.020296864043493
2018-11-02T00:51:28Z,50.427521,10.509232,149,3215,1887,1,0.2514407191864512
2018-11-02T01:50:54Z,50.369369,11.088103,102,3828,662,2,0.09327591741709124
2018-11-02T02:21:33Z,50.424334,10.489815,60,2817,1937,1,0.27096416327809786
2018-11-02T03:03:10Z,50.393914,11.054374,81,1196,864,2,0.054713538288067916
2018-11-02T03:22:59Z,50.527057,10.670317,96,2936,382,1,0.0841514214853192
2018-11-02T03:30:29Z,50.411882,10.752172,100,2897,676,1,0.08814476449568777
2018-11-02T05:36:01Z,50.30877,10.890639,299,48,1077,3,0.012827362199614528
2018-11-02T05:47:27Z,50.500385,10.565853,78,1920,1187,1,0.18414740246335212
2018-11-02T06:24:33Z,50.402488,11.040734,180,3306,487,2,0.04080991178623201
2018-11-02T06:57:03Z,50.389551,11.038523,345,5340,372,2,0.03991494870346195
2018-11-02T07:22:46Z,50.529852,10.571379,160,4323,1091,1,0.18109832562726744
2018-11-02T07:47:06Z,50.381909,11.044097,69,3868,1097,2,0.04766371460555715
2018-11-02T08:32:21Z,50.383631,11.05713,2,3817,1145,2,0.05942878983287482
2018-11-02T08:55:10Z,50.4931,10.614041,132,8280,639,1,0.13613397695285315
2018-11-02T09:40:31Z,50.389714,10.717194,49,3268,981,1,0.11506187653606435
2018-11-02T09:56:10Z,50.420632,10.787071000000001,63,2984,1192,1,0.08759873552169826
2018-11-02T10:09:37Z,50.294463,10.892509,248,4620,84,3,0.00931522678199319
2018-11-02T10:27:16Z,50.459392,10.576391000000001,113,3578,808,1,0.17829496500181816
2018-11-02T10:34:30Z,50.50227,10.701336999999999,120,3237,399,1,0.0487159159720941
2018-11-02T11:18:24Z,50.520118,10.620427,130,2516,923,1,0.13112549810391577
2018-11-02T11:37:37Z,50.46844,10.600186,140,3486,636,1,0.15310214954728657
2018-11-02T11:57:28Z,50.493352,10.572728,115,3124,760,1,0.17739661182784774
2018-11-02T12:57:41Z,50.520182,10.675709999999999,126,3480,702,1,0.0769825774055411
2018-11-02T12:58:03Z,50.387348,11.049942,0,2904,257,2,0.051519670689939984
2018-11-02T14:11:19Z,50.331025,11.041984,73,3691,321,2,0.0807477979947453
2018-11-02T14:25:20Z,50.478882,10.587921999999999,17,5880,1112,1,0.16344799787088368
2018-11-02T14:41:35Z,50.401435,11.137546,216,2656,841,2,0.1375534853829597
2018-11-02T14:47:05Z,50.51155,10.685248,141,4033,1022,1,0.06577403746160063
2018-11-02T14:49:40Z,50.324131,10.901242,193,1988,1296,3,0.0241629411496241
2018-11-02T15:12:00Z,50.368804,11.20531,138,4665,1422,2,0.20766652719203543
2018-11-02T15:22:23Z,50.383806,11.084687,20,4963,649,2,0.08622142196113483
2018-11-02T15:48:32Z,50.304162,10.871978,346,7260,182,3,0.028329396887332547
2018-11-02T16:54:11Z,50.390816,10.71526,178,5082,820,1,0.11457754341929202
2018-11-02T16:57:48Z,50.513937,10.688536,56,4451,276,1,0.06302430693787964
2018-11-02T17:48:59Z,50.254584,10.963003,314,4380,546,3,0.07766589383377781
2018-11-02T17:54:50Z,50.443067,10.586652,128,4020,1199,1,0.1729853623662991
2018-11-02T18:28:41Z,50.466815,10.833563,120,7967,751,1,0.08991117391070022
2018-11-02T18:31:01Z,50.341994,11.028818,75,5820,591,2,0.0647701563993776
2018-11-02T19:36:13Z,50.489044,10.589548,122,4567,738,1,0.16082561437780926
2018-11-02T19:42:54Z,50.313224,10.98189,286,4604,498,3,0.0829508666380283
2018-11-02T19:46:31Z,50.386143,11.050131,73,5163,529,2,0.05201089895397003
2018-11-02T19:50:59Z,50.449332,10.556308999999999,120,6335,889,1,0.20020851556564878
2018-11-02T20:25:15Z,50.39945,11.139972,27,5578,907,2,0.13997308056908675
2018-11-02T20:39:49Z,50.318509,11.040529,79,3903,946,2,0.09101309203625547
2018-11-02T21:00:46Z,50.529734,10.852910999999999,72,2327,637,1,0.10712042138173108
2018-11-02T21:02:50Z,50.533924,10.581393,265,2207,777,1,0.17198592449674432
2018-11-02T21:11:00Z,50.492472,10.577948,114,6039,1347,1,0.1722166121139313
2018-11-02T21:20:19Z,50.387819,10.859269000000001,163,8233,499,3,0.09680491269558841
2018-11-02T21:28:03Z,50.359676,11.034628,40,6240,520,2,0.05315188952426654
2018-11-02T21:52:05Z,50.297447,10.872571,207,4197,220,3,0.027547556152950813
2018-11-02T22:04:01Z,50.369035,11.093083,120,3947,1007,2,0.0980982982217333
2018-11-02T23:31:09Z,50.517938,10.56607,125,4415,1321,1,0.1848026426867324
2018-11-03T00:23:00Z,50.527154,10.848789,300,4626,513,1,0.10245294645348257
2018-11-03T01:39:40Z,50.400023,10.509070000000001,445,2282,1812,1,0.26084989060568903
2018-11-03T02:37:43Z,50.526908,10.572146,114,4306,1833,1,0.17987797469395725
2018-11-03T03:19:58Z,50.427312,10.469207,80,7513,1221,1,0.29004871003505506
2018-11-03T03:21:54Z,50.503779,10.546154,60,3120,924,1,0.20388102549526324
2018-11-03T05:29:48Z,50.490617,10.726692,86,3930,658,1,0.025125754774732625
2018-11-03T06:50:34Z,50.288786,10.942908,303,2149,884,3,0.04434918556185442
